,2,3,4,5,6,7,8,9
Methanol,0.0,0.07718775877587758,0.10715355535553561,0.11583330333033315,0.09981710171017077,0.08648748874887513,0.10756687668766851,0.07388118811881172
Ethanol,0.07202124212421257,0.07884104410441051,0.0969238523852387,0.09754383438343828,0.21089720972097226,0.15055229522952285,0.12802628262826277,0.09144734473447347
Butanol,0.0690246624662465,0.08183762376237613,0.10942682268226811,0.1685317731773175,0.13019621962196215,0.09206732673267304,0.09248064806480683,0.07553447344734465
Toluene,0.07357119711971194,0.07274455445544525,0.1217241696013498,0.0,0.10539693638328451,0.0,0.08163616609032731,0.07460085421587648
Cyclopentanone,0.0,0.0916540054005397,0.08741746174617449,0.10395031503150332,0.09475391539153888,0.08679747974797491,0.0797710171017103,0.09155067506750703
