337,0.9,1.0,515.0,baseline,Methanol,1,SP
351,0.0,0.2,429.0,baseline,Methanol,1,SP
356,0.0,0.5,461.0,baseline,Methanol,1,SP
361,0.0,0.1,436.0,baseline,Methanol,1,SP
366,0.0,0.2,436.0,baseline,Methanol,1,SP
371,0.0,0.3,461.0,baseline,Methanol,1,SP
376,0.0,0.4,462.7827454,baseline,Methanol,1,SP
381,0.0,0.5,477.1680908000001,baseline,Methanol,1,SP
386,0.0,0.7000000000000001,494.7474365,baseline,Methanol,1,SP
391,0.0,0.8,505.25439449999993,baseline,Methanol,1,SP
396,0.0,0.9,511.9793700999999,baseline,Methanol,1,SP
401,0.0,1.0,517.8190918,baseline,Methanol,1,SP
406,0.0,0.25,453.0,baseline,Methanol,1,SP
411,0.0,0.25,456.0,baseline,Methanol,1,SP
416,0.0,0.45,462.0,baseline,Methanol,1,SP
421,0.0,0.45,462.0,baseline,Methanol,1,SP
426,0.0,0.2,435.0,baseline,Methanol,1,SP
