400,1549.06697566981,4.33733661679393E-4
401,2291.84978355006,7.74116299020054E-4
402,2157.41279230872,7.12510110576546E-4
403,1981.11600517137,6.3172153453E-4
404,2369.59780496211,8.09744582679145E-4
405,2583.82250184898,9.07913746715063E-4
406,2753.55017114039,9.85692003145047E-4
407,2183.49596168244,7.24462807768022E-4
408,1789.31627510637,5.43828684469214E-4
409,2865.55664014335,0.00103701933182574
410,2514.97942096617,8.76366181013563E-4
411,2676.47652390928,9.50372753647527E-4
412,2834.16193501774,0.00102263260610213
413,2481.41141329164,8.60983532329036E-4
414,2722.66391923155,9.71538277761578E-4
415,2458.03875010572,8.50272933413044E-4
416,2580.93691762637,9.06591418360742E-4
417,2657.51970250614,9.4168572858941E-4
418,2193.56567013123,7.29077284412727E-4
419,2145.62413928077,7.07107921988203E-4
420,3311.13544627672,0.00124120726881854
421,2887.85770129463,0.00104723886562437
422,2839.99294225511,0.00102530468413188
423,2833.97417990838,0.00102254656671266
424,3532.25059129485,0.00134253400311927
425,4436.22541032426,0.00175678340378712
426,5336.16659062899,0.00216918437639146
427,4128.31002551062,0.00161568017731405
428,3130.62965024458,0.00115848990075769
429,3489.85113597187,0.00132310431482878
430,3194.18860399376,0.00118761599801552
431,3519.78069134834,0.00133681963091499
432,3150.52260284333,0.00116760591098063
433,3839.41349133524,0.00148329240099782
434,2899.87544402266,0.0010527460353128
435,3262.1738278612,0.00121877044794986
436,4150.52432594689,0.00162585995273286
437,2804.65029860666,0.00100910880274095
438,3771.43224528952,0.00145213977391322
439,3765.95077749435,0.00144962787346961
440,3316.63810854486,0.00124372888169831
441,3754.01588753407,0.00144415867133145
442,3144.37156361908,0.00116478717725211
443,4384.51805811857,0.00173308834147961
444,3298.6694984959,0.00123549470770704
445,3532.65435489728,0.00134271902910318
446,3651.30303573086,0.00139709017295662
447,3972.87878275519,0.00154445330483808
448,3967.9183378876,0.00154218016484547
449,4570.29541305237,0.00181822141855095
450,4368.28345495349,0.0017256487817821
451,4692.5112672802,0.00187422723121324
452,5586.21788557956,0.00228377119550298
453,6515.17223959146,0.00270946754931336
454,6407.86184196313,0.00266029221061234
