300,0.219454210297735
301,0.215508045629031
302,0.212938372138773
303,0.207109545183685
304,0.205110746994459
305,0.201385048945523
306,0.196406270128125
307,0.193415576550697
308,0.19113871491274
309,0.187390342529882
310,0.183598889362877
311,0.182738531476194
312,0.179355539135239
313,0.176993941341312
314,0.174292840177165
315,0.172289994857939
316,0.171175646643493
317,0.167432563955675
318,0.167450565723073
319,0.165426141921068
320,0.16365335664532
321,0.160962044514431
322,0.160918238580004
323,0.159038581716949
324,0.156984253202974
325,0.155937729425277
326,0.15537641309706
327,0.153427959093649
328,0.151188147704695
329,0.150739862783862
330,0.149230051382333
331,0.143991880405596
332,0.1428089896637
333,0.141491971283474
334,0.140308428891547
335,0.138636439418878
336,0.137700608583083
337,0.136857855646455
338,0.135029933810345
339,0.133748714628339
340,0.132577174241409
341,0.132252470103549
342,0.129755746575562
343,0.128734287397986
344,0.128887237069245
345,0.127228802682644
346,0.125275594862073
347,0.12574674207273
348,0.125059139847747
349,0.122338649623905
350,0.124590045716904
351,0.124885537063687
352,0.123466193965608
353,0.122646939828715
354,0.121897491608874
355,0.12201625518659
356,0.120550855597763
357,0.11840729950272
358,0.119208379058565
359,0.117652058987914
360,0.116208781065898
361,0.114633730567852
362,0.113168320520952
363,0.110475379274717
364,0.108234418210076
365,0.106752336560123
366,0.104021637159873
367,0.102074945720193
368,0.098875626238709
369,0.0980513920668656
370,0.0951009478275968
371,0.0928666727126492
372,0.0925919443458807
373,0.09119908223118
374,0.0884008837871842
375,0.0875311436231735
376,0.0877700786760604
377,0.0855680447090255
378,0.0844496589950072
379,0.0835927059599089
380,0.0839286600407455
381,0.082480874092336
382,0.0802984926981095
383,0.0817898366691284
384,0.080254483001514
385,0.0792204972096475
386,0.0780856740181865
387,0.0783371889223439
388,0.0766095465601859
389,0.0759830823983591
390,0.0760548009102009
391,0.0752557779479039
392,0.074275042950895
393,0.072427010508756
394,0.0737575431272787
395,0.0724407112635002
396,0.0702150801736905
397,0.0709050537724985
398,0.0716944096897816
399,0.0685159698237781
400,0.0684784467022927
401,0.0681706342963642
402,0.066208583246327
403,0.0661093999176536
404,0.0649408069330146
405,0.0636558752149454
406,0.0629844169501102
407,0.0620996405059312
408,0.0611640955616054
409,0.0605844939406627
410,0.0588539773002994
411,0.0571100236536266
412,0.0577488817470607
413,0.0566602837900578
414,0.0549541792073156
415,0.0550359242644747
416,0.0556588540547784
417,0.0521904891122273
418,0.0532827813854521
419,0.0538136879326627
420,0.0518548967804065
421,0.0510796708344826
422,0.0521793442757296
423,0.0506590502084099
424,0.0494028504465513
425,0.0508499998221684
426,0.0481989063601823
427,0.0491858676409369
428,0.0481873087368829
429,0.0466882681492549
430,0.049372186749703
431,0.0465199363953086
432,0.0466147994267236
433,0.0465544334775366
434,0.04680942930668
435,0.0448248677798023
436,0.045551460790487
437,0.0456194288072842
438,0.0443483195102738
439,0.0443656394296849
440,0.0439856577150936
441,0.0448123444163622
442,0.0427155189851438
443,0.0431815837757076
444,0.0425940644033739
445,0.0418688431906447
446,0.0412281166092717
447,0.0411931246535856
448,0.0419174409966174
449,0.0395830685328277
450,0.0403518603485754
451,0.0403432416788154
452,0.0404210991132825
453,0.03871086724341
454,0.039487316035033
455,0.040066625989052
456,0.0378116689117049
457,0.0378816801005645
458,0.0381092250943508
459,0.0385319100550265
460,0.0364852784837179
461,0.0378999761145229
462,0.0375823889735364
463,0.036454129955503
464,0.0372017873763228
465,0.0358933244945353
466,0.0376019444415596
467,0.0346358844939827
468,0.0362144240456122
469,0.0363921411091642
470,0.0359667796658142
471,0.0348748925387972
472,0.0355713530549595
473,0.0363663794652449
474,0.0344151308541668
475,0.0353258842477451
476,0.0354239679883599
477,0.0360837244638557
478,0.0343372902712174
479,0.0351467905675507
480,0.0350498391920906
481,0.0347275654933157
482,0.0343411951574207
483,0.0343284461698723
484,0.0351684250967877
485,0.0331291062914702
486,0.0351498884504733
487,0.034310828657833
488,0.0334066252440957
489,0.0332445302122979
490,0.033062229402211
491,0.0341498201266323
492,0.0322610204710974
493,0.0332391489179888
494,0.0334191906828707
495,0.0326639003098687
496,0.0307898708058659
497,0.0318742839050608
498,0.0310574794618678
499,0.0300809961773481
500,0.0303117102503413
501,0.0289305780356686
502,0.0290597081508334
503,0.0272116375542789
504,0.0269247958181865
505,0.0268771582188431
506,0.0245244701691598
507,0.0229998830779589
508,0.0238052892224737
509,0.0222746215703836
510,0.0189209111509354
511,0.01971947644997
512,0.0172492952762102
513,0.015856902605422
514,0.0141008242143501
515,0.0133597663069741
516,0.0113079962270442
517,0.00986284424269361
518,0.0082909730414806
519,0.0087082052991441
520,0.00657146878082349
521,0.00551325516700147
522,0.00604943013522748
523,0.00524982411808005
524,0.00354250012143826
525,0.00384997237322537
526,0.00458007638497985
527,0.0037368069275029
528,0.00242270580860532
529,0.00389166118885387
530,0.00329545668985916
531,0.00311052518671498
532,0.00199344129277664
533,0.00478974450542566
534,0.00290140948540613
535,0.00266110529859658
536,0.00365013920088524
537,0.00283098723150757
538,0.00203808626180572
539,0.00287957933037799
540,0.00287578871995049
541,0.00289779441678561
542,0.00215092166933636
543,0.00228104596431843
544,0.0028556070741282
545,0.00254913469487421
546,0.0012930120861124
547,0.00312014652438945
548,0.0031254447892977
549,0.00226868798990521
550,0.00163901530913572
551,0.00339644882052698
552,0.00213716730816759
553,0.00192701863156688
554,0.0030518020291337
555,0.00312481740621762
556,0.00240587229920309
557,0.00146497927864257
558,0.00305710252384732
559,0.00220695888074927
560,0.00132888755937521
561,0.0019294395148979
562,0.00292333783673457
563,0.00179531974599038
564,0.0010880943103772
565,0.00299683724811185
566,0.0014558387214442
567,0.00201790636971267
568,0.0014942383521529
569,0.00191010928890875
570,0.00224905124543222
571,6.04369671946033E-4
572,0.00227639341642869
573,0.00178559390009033
574,9.93430433715128E-4
575,6.46093115000714E-4
576,0.0030666205938606
577,4.07527374832811E-4
578,6.67062224689521E-4
579,0.00232238624208345
580,0.0017111410716737
581,0.0014347615798057
582,0.00175149033083364
583,0.00156442282806272
584,0.00134526018324308
585,0.00114103493637544
586,0.00200945244285633
587,0.0019030266538281
588,0.00208077374427152
589,1.89959314148681E-5
590,0.00359254755051367
591,0.00121152921839152
592,0.00114021088666419
593,0.00231800883752814
594,0.00127195627108657
595,0.00205359235591848
596,3.37038942863797E-4
597,0.00267258986132688
598,0.00146636420517401
599,0.00127042796511517
600,0.00123623888958666
