400,211.316334826351,6.3266456767969E-4
401,378.935928982442,9.76545489447354E-4
402,182.736254937746,5.74030943933204E-4
403,210.109001307389,6.30187655803892E-4
404,238.123366188753,6.87660683743384E-4
405,153.814245203969,5.14695832088447E-4
406,125.693653279392,4.57004873460598E-4
407,181.544163838646,5.7158530272966E-4
408,69.4544658760691,3.41627052024581E-4
409,264.547745966309,7.41871768794591E-4
410,-97.0665133011094,0
411,262.324937788272,7.37311554166793E-4
412,206.341190362848,6.22457782055072E-4
413,314.949462658723,8.45273694339882E-4
414,40.9242102198704,2.83095645462503E-4
415,94.8509781295044,3.93729409671757E-4
416,366.384896210452,9.50796347525743E-4
417,419.080947319894,0.00105890522775699
418,67.5063582637249,3.37630400888368E-4
419,229.220115360138,6.69395169397716E-4
420,390.932516818623,0.00100115715674045
421,201.965675771754,6.13481170469961E-4
422,467.75745341995,0.0011587677878019
423,630.562541967724,0.00149277148349239
424,574.641584222779,0.00137804652790304
425,1451.82612173224,0.00317763940269664
426,2328.06940621775,0.00497530124455148
427,2510.32114765164,0.00534920083041785
428,1523.70712909652,0.00332510728790699
429,619.888096119291,0.00147087226403539
430,726.4654936705,0.00168952172380785
431,723.764052596301,0.00168397956716815
432,408.197920475635,0.00103657809278409
433,880.030142631487,0.00200456814365812
434,828.041714669863,0.00189791099167834
435,1645.35021975622,0.00357466485516712
436,1398.69094447001,0.00306862963073521
437,1720.72895996603,0.00372930853388226
438,1895.95363434998,0.00408879170079339
439,2989.17807337374,0.00633160245142881
440,2986.70561868604,0.00632653007309909
441,4383.11955822527,0.00919135094989225
442,5380.09059963542,0.0112366925009315
443,6932.49603500969,0.0144215386089379
444,8403.85264531526,0.0174401085437252
445,11073.5123865168,0.0229170640108498
446,14070.6028711949,0.0290657618625605
447,19394.9091605369,0.0399888723960899
448,24496.6140454215,0.0504553037654857
449,33204.9735439984,0.0683209877061479
450,41786.8780328838,0.0859272421599786
451,53055.7279956075,0.10904591472301
452,69055.8498071548,0.14187105467548
453,87480.440989792,0.17967012841132
454,107372.953967906,0.220480725368253
455,132634.117882071,0.272305408368248
456,158559.598744994,0.325492974543296
457,184186.271886965,0.378067520056711
458,206279.538046945,0.423393084589921
459,233480.793077756,0.479197972439261
460,256169.905079771,0.525745947863166
461,280219.041551317,0.575084089141866
462,307345.029786296,0.63073456297261
463,328488.268438429,0.674111093225263
464,359057.67540534,0.736825932135344
465,384199.31582689,0.788405406041375
466,412677.352600962,0.846829682661934
467,437148.809980353,0.89703423877598
468,457850.534381175,0.939504977981478
469,484393.932382787,0.993960235540092
